Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,del Lago Resort and Casino - Tesla Supercharger,1133 Route 414,,Waterloo,NY,13165,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,42.969300,-76.846000,08/10/2020,102349,2021-03-11 23:22:17,P,,,09/01/2017,TESLA
ELEC,TOWN OF BABYLON OVERLOOK 1,100 Ocean Pkwy,,Babylon,NY,11702,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.633720,-73.333732,04/06/2021,180135,2021-04-06 00:24:53,,,,,J1772
ELEC,854ELLICOTT 589 ELLICOTT 5,589 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.895624,-78.867835,04/06/2021,181839,2021-04-06 00:24:53,,,,,J1772
ELEC,124 Dell Street,124 Dell Street,,Syracuse,NY,13210,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,43.042078,-76.120702,04/05/2021,167546,2021-04-05 22:55:21,,,,,J1772
ELEC,BA #1 19 BA 2,19 British American Blvd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.761402,-73.822040,04/06/2021,153091,2021-04-06 00:24:53,,,,,J1772
ELEC,BURNS MGT THE SPRINGS #3,60 Weibel Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.093051,-73.743350,04/06/2021,174328,2021-04-06 00:24:53,,,,,J1772
ELEC,ERIE COUNTY EMERY,2084 Emery Rd,,South Wales,NY,14139,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.715504,-78.595665,04/06/2021,164390,2021-04-06 00:24:53,,,,,J1772
ELEC,Standard Parking 2 Metrotech - Tesla Destination,8 Metrotech Ctr S,,Brooklyn,NY,11201,,800-836-6666  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.692919,-73.987193,11/03/2020,114914,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,PET PARTNERS #1 PET PARTNERS 1,365 Saratoga Ave,,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.020405,-73.840820,04/06/2021,143363,2021-04-06 00:24:53,,,,,J1772
ELEC,Chappaqua Metro - North Train Station,108 Allen Pl,Exit 32 off Saw Mill River Parkway,Chappaqua,NY,10514,,914-238-4772  866-816-7584,E,,Public,24 hours daily,,,3,,,EV Connect,http://evconnect.com/,200-8,41.159228,-73.773508,04/08/2020,65273,2021-03-11 23:22:17,SG,,,07/02/2014,J1772
ELEC,14 HUDSON 14 HUDSON 1.3,14 Hudson,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.307865,-73.645470,04/06/2021,153507,2021-04-06 00:24:53,,,,,J1772
ELEC,Quikpark 173 W 12th Street - Tesla Destination,173 W 12th St,,New York,NY,10011,,646-336-6225  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.737200,-74.000070,11/03/2020,115032,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,2702 Queens Plaza South - Tesla Destination,2702 Queens Plaza S,,Long Island City,NY,11101,,718-864-2992  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.749893,-73.939758,11/03/2020,150653,2021-03-11 23:22:17,P,,,09/30/2019,TESLA
ELEC,S.A.N.Y. PARKING TWO,160 School Ln,,Frankfort,NY,13340,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.076110,-75.169070,04/06/2021,180880,2021-04-06 00:24:53,,,,,J1772
ELEC,CAPCOMFCU CHRGPOINT CT4 1,6 Winners Cir,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.719104,-73.795364,04/06/2021,185238,2021-04-06 00:24:53,,,,,J1772
ELEC,Quik Park 32 Debrosses LLC - Tesla Destination,32 Debrosses St,,New York,NY,10013,,212-842-0069  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.723702,-74.010335,11/03/2020,115093,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,WW BMW STATION 01,125 NY-59,,Spring Valley,NY,10977,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.107291,-74.037169,04/06/2021,120820,2021-04-06 00:24:53,,,,,J1772
ELEC,The Spur - Tesla Destination,280 Elm Street,,Southampton,NY,11968,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.895390,-72.388254,11/03/2020,169200,2021-03-11 23:22:17,P,,,11/03/2020,J1772 TESLA
ELEC,TRAIL BREAK TRAIL BREAK 1,1299 U.S. 9,,Schroon Lake,NY,12870,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.851345,-73.757660,04/06/2021,144979,2021-04-06 00:24:53,,,,,J1772
ELEC,BURNS MGT SGA 1,21 Seward St,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.087501,-73.795357,04/06/2021,180095,2021-04-06 00:24:53,,,,,J1772
ELEC,ROSENDALE WILLOW KILN,382 Main St,,Rosendale,NY,12472,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.844954,-74.081459,04/06/2021,162376,2021-04-06 00:24:53,,,,,J1772
ELEC,JATC LU25 JATC LU25,370 Vanderbilt Motor Pkwy,,Hauppauge,NY,11788,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.808219,-73.241735,04/06/2021,162178,2021-04-06 00:24:53,,,,,J1772
ELEC,EPLLC ELECTRONICS 1,497 Electronics Pkwy,,Liverpool,NY,13088,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.106861,-76.184909,04/06/2021,174520,2021-04-06 00:24:53,,,,,J1772
ELEC,MPG 923 5th Ave - Tesla Destination,923 5th Ave,,New York,NY,10021,,212-249-1947  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.773173,-73.966026,11/03/2020,115196,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,White Fences Inn Water Mill - Tesla Destination,371 Montauk Hwy,,Water Mill,NY,11976,,631-500-9013  877-798-3752,E,,Public,24 hours daily; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.905728,-72.362692,11/03/2020,115245,2021-03-11 23:22:17,P,,,02/01/2016,J1772 TESLA
ELEC,Central Valley Park and Ride Lot,100 Maher Ln,,Harriman,NY,10926,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,4,,,EV Connect,http://evconnect.com/,GPS,41.312636,-74.140421,04/08/2020,155099,2021-03-11 23:22:17,SG,,,08/26/2019,J1772
ELEC,Schuyler County,1 Harbor Dr,,Watkins Glen,NY,14891,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal and Apple Pay,A D M V,,4,,,EV Connect,http://evconnect.com/,GPS,42.383664,-76.871132,12/03/2020,168436,2021-03-11 23:22:17,LG,,,09/01/2020,J1772
ELEC,Saratoga Auto Museum,110 Avenue of the Pines,,Saratoga Springs,NY,12866,,518-587-1935,E,,Public,24 hours daily,,,1,,,Non-Networked,,GPS,43.057348,-73.804726,01/14/2021,72698,2021-03-11 23:22:17,P,,,01/07/2021,J1772
ELEC,Putnam Plaza Shopping Center,1872 Route 6,,Carmel,NY,10512,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.412844,-73.667098,03/25/2021,93701,2021-03-25 01:01:24,,,,,CHADEMO J1772COMBO
ELEC,854ELLICOTT 854 ELLICOTT 9,854 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901642,-78.867333,04/06/2021,180116,2021-04-06 00:24:53,,,,,J1772
ELEC,BottleBuys,350 Glen Head Road,Store hoursMon - Sat 10am-8pm Sun Noon-5pmFREE During business hours$2.00 per hour when closed,Glen Head,NY,11545,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,40.837575,-73.614379,04/06/2021,148164,2021-04-06 00:16:21,,,,,J1772
ELEC,VILLAGE HF HGHLAND FALLS,378-390 Main St,,Highland Falls,NY,10928,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.372570,-73.964104,04/06/2021,162299,2021-04-06 00:24:53,,,,,J1772
ELEC,BNL SE corner of Brookhaven Av &amp; Groves St (Bldg 725),Groves St,,Upton,NY,11961,,,E,,Public - Credit card at all times,24 hours daily,A D M V,1,,,,Non-Networked,,GPS,40.863461,-72.875830,02/22/2021,184635,2021-03-04 18:40:37,FG,8.0,U.S. Department of Energy,01/15/2021,NEMA515
ELEC,MOHAWK HARBOR01 STATION #3,220 Harborside Blvd,,Schenectady,NY,12308,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.825252,-73.931190,04/06/2021,181903,2021-04-06 00:24:53,,,,,J1772
ELEC,233 LAKE AVE GROVE 1.4,233 Lake Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.085667,-73.765600,04/06/2021,182059,2021-04-06 00:24:53,,,,,J1772
ELEC,TATABROOKFIELD #6,11 E Loop Rd,,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755160,-73.955605,04/06/2021,174183,2021-04-06 00:24:53,,,,,J1772
ELEC,NATIONAL GRID SUNY COBLESKILL,911 Saratoga Dr,,Cobleskill,NY,12043,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.670143,-74.507792,04/06/2021,162217,2021-04-06 00:24:53,,,,,J1772
ELEC,ADAMS STATION 101 BAXTER CT,101 Baxter Ct,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.608080,-73.848670,04/06/2021,165398,2021-04-06 00:24:53,,,,,J1772
ELEC,DOUBLETREEHOTEL DC FAST CHARGER,455 S Broadway,,Tarrytown,NY,10591,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.061411,-73.862829,04/06/2021,162399,2021-04-06 00:24:53,,,,,J1772COMBO
ELEC,MOREHEADHONDA SHOP 02,1000 Auto Park Pl,,Newburgh,NY,12550,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.502394,-74.066239,04/06/2021,143589,2021-04-06 00:24:53,,,,,J1772
ELEC,1741 RT 9 EV5,1741 U.S. 9,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.869236,-73.773150,04/06/2021,185581,2021-04-06 00:24:53,,,,,J1772
ELEC,ROCHESTER NY ROC CITY HALL1,30 Church St,,Rochester,NY,14614,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.156992,-77.614895,04/06/2021,162173,2021-04-06 00:24:53,,,,,J1772
ELEC,NATIONAL GRID VENT GUILDERLND,2080 Western Ave,,Guilderland,NY,12084,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.697495,-73.890942,04/06/2021,162195,2021-04-06 00:24:53,,,,,J1772
ELEC,Windsor Town Court Room,124 Main St,,Windsor,NY,13865,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,200-9,42.077966,-75.639472,04/08/2020,94868,2021-03-11 23:22:17,LG,,,10/26/2017,J1772
ELEC,24 STATE STREET PITTSFORD,14 State St,,Pittsford,NY,14534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.091210,-77.514398,04/06/2021,162347,2021-04-06 00:24:53,,,,,J1772
ELEC,DEMCO TRUHILTONCHARGE,3512 NY-434,,Vestal,NY,13850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.096362,-75.987614,04/06/2021,169881,2021-04-06 00:24:53,,,,,J1772
ELEC,TOWN OF BABYLON TOWN ANNEX 1,281 Phelps Ln,,North Babylon,NY,11703,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.728081,-73.330953,04/06/2021,180133,2021-04-06 00:24:53,,,,,J1772
ELEC,Queens Center - Tesla Supercharger,90-15 Queens Boulevard,,Queens,NY,11373,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,10,,Tesla,http://www.teslamotors.com/supercharger,GPS,40.735100,-73.870700,08/10/2020,116809,2021-03-11 23:22:17,P,,,12/01/2018,TESLA
ELEC,Brighton Memorial Library,2300 Elmwood Ave,,Rochester,NY,14618,,585-784-5300,E,,Public,24 hours daily,,,1,,,Non-Networked,,200-9,43.127059,-77.575573,09/03/2020,149107,2021-03-11 23:22:17,LG,,,09/26/2016,J1772
ELEC,VILLAGE HALL WELCOME CENTER,12-40 Water St,,Brockport,NY,14420,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.215696,-77.937193,04/06/2021,162322,2021-04-06 00:24:53,,,,,J1772
ELEC,ROCHESTER NY PORT OF ROCH 2,1000 N River St,,Rochester,NY,14612,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.256393,-77.606857,04/06/2021,171697,2021-04-06 00:24:53,,,,,J1772
ELEC,East Hampton Town Hall,159 Pantigo Rd,,East Hampton,NY,11937,,866-816-7584,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,6,,,EV Connect,http://evconnect.com/,GPS,40.969091,-72.172316,07/13/2020,163947,2021-03-11 23:22:17,P,,,06/26/2020,J1772
ELEC,McDonough's Valley Hardware,1901 N Main St,To the left of the store,Keene Valley,NY,12943,,518-576-4330,E,,Public,24 hours daily,,,1,,,Non-Networked,,GPS,44.191560,-73.786713,02/06/2020,153287,2021-03-11 23:22:17,P,,,06/24/2019,J1772
ELEC,La Tourelle Hotel & Spa - Tesla Destination,1150 Danby Rd,,Ithaca,NY,14850,,607-273-2734  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.401806,-76.502908,11/03/2020,114957,2021-03-11 23:22:17,P,,,12/15/2016,J1772 TESLA
ELEC,GARDEN CHARGERS JOVIA #4,1000 Corporate Dr,,Westbury,NY,11590,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.740214,-73.601130,04/06/2021,174504,2021-04-06 00:24:53,,,,,J1772
ELEC,HABBERSTAD BMW DC FAST 01,959 E Jericho Turnpike,,Huntington Station,NY,11746,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.835898,-73.374010,04/06/2021,180167,2021-04-06 00:24:53,,,,,J1772COMBO
ELEC,City of Binghamton - Recreation Park,88 Beethoven St,,Binghamton,NY,13901,,607-772-7017,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-8,42.099763,-75.935148,03/03/2020,86715,2021-03-11 23:22:17,LG,,,08/10/2017,J1772
ELEC,CASE CENTER LOT CASE LOT,Case Center Dr,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.096185,-73.786437,04/06/2021,162371,2021-04-06 00:24:53,,,,,J1772
ELEC,PANYNJ JFK Y GARAGE 5,JFK Access Road JFK International Airport,,Queens,NY,11430,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.645916,-73.779152,04/06/2021,174642,2021-04-06 00:24:53,,,,,J1772
ELEC,IPark 255 Schermerhorn - Tesla Destination,255 Schermerhorn St,,Brooklyn,NY,11217,,347-763-2930  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.687927,-73.982998,11/03/2020,150582,2021-03-11 23:22:17,P,,,09/30/2019,TESLA
ELEC,Scotttech - Tesla Destination,336 Court St,,Binghamton,NY,13904,,315-214-6065  877-798-3752,E,,Public,24 hours daily,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.103472,-75.892293,11/03/2020,114884,2021-03-11 23:22:17,P,,,06/09/2015,TESLA
ELEC,Praxair - Linde Technology Ctr,175 E Park Dr,,Tonawanda,NY,14150,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,4,,,EV Connect,http://evconnect.com/,GPS,42.975519,-78.894393,04/08/2020,154911,2021-03-11 23:22:17,P,,,08/13/2019,J1772
ELEC,Edge,3954 NY-12,,Lyons Falls,NY,13368,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,43.621010,-75.372871,04/08/2020,123107,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,Peppermints Restaurant - Tesla Destination,4870 W Henrietta Rd,,Henrietta,NY,14467,,585-359-9169  877-798-3752,E,,Public,24 hours daily; for customer use only,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.055362,-77.653150,11/03/2020,114948,2021-03-11 23:22:17,P,,,11/01/2018,TESLA
ELEC,iPark 59-63 Allen Street - Tesla Destination,59-63 Allen St,,New York,NY,10002,,212-226-1793  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.717124,-73.992010,11/03/2020,115166,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,Rapidpark 150 East 77th Street - Tesla Destination,150 E 77th St,,New York,NY,10021,,914-478-6300  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773472,-73.959920,11/03/2020,115020,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,MARKET CENTER 55 RAILROAD 1.3,55 Railroad Pl,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.082493,-73.787850,04/06/2021,181898,2021-04-06 00:24:53,,,,,J1772
ELEC,SHG FAIRFIELD 1.4,21 Big Boom Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.295708,-73.676280,04/06/2021,170293,2021-04-06 00:24:53,,,,,J1772
ELEC,ROCKLAND LANDNG ROCKLAND,1200 Rt 9w,,South Nyack,NY,10960,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.081534,-73.922049,04/06/2021,165270,2021-04-06 00:24:53,,,,,J1772
ELEC,TOWNHALLSTATION HILLSDALE,2609 NY-23,,Hillsdale,NY,12529,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.179557,-73.526568,04/06/2021,162310,2021-04-06 00:24:53,,,,,J1772
ELEC,iPark 41 E 85th Street - Tesla Destination,41 E 85th St,,New York,NY,10028,,212-472-4713  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.780305,-73.959091,11/03/2020,115125,2021-03-11 23:22:17,P,,,12/15/2016,J1772 TESLA
ELEC,MONTEFIOREMOSES MOSES,111 E 210th St,,New York,NY,10467,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.879718,-73.880394,04/06/2021,162486,2021-04-06 00:24:53,,,,,J1772
ELEC,Hannaford Supermarket,5 Maple Rd,,Voorheesville,NY,12186,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,42.649353,-73.923215,03/25/2021,93509,2021-03-25 01:01:24,,,,,CHADEMO J1772COMBO
ELEC,Chelnik Parking NYC 880 5th - Tesla Destination,880 5th Ave,,New York,NY,10021,,212-988-9130  877-798-3752,E,,Public,24 hours daily; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.770385,-73.968296,11/03/2020,115190,2021-03-11 23:22:17,P,,,01/01/2016,TESLA
ELEC,VASSAR COLLEGE SOUTH LOT 2,112130 Raymond Ave,,Arlington,NY,12603,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.681771,-73.894668,04/06/2021,155288,2021-04-06 00:24:53,,,,,J1772
ELEC,Quik Park 82nd Street LLC - Tesla Destination,350 E. 82nd St,,New York,NY,10028,,212-352-0514  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.774316,-73.951909,11/03/2020,115108,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,NATIONAL GRID CHILISLIVERPOOL,3954 NY-31,,Liverpool,NY,13090,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.184548,-76.238194,04/06/2021,162210,2021-04-06 00:24:53,,,,,J1772
ELEC,Niagara Power Vista,5777 Lewiston Rd,,Lewiston,NY,14092,,,E,,Public,24 hours daily,,,6,,,Non-Networked,,GPS,43.140730,-79.037348,03/03/2020,147095,2021-03-11 23:22:17,SG,,,10/01/2019,J1772
ELEC,High Falls Garage,240 State St,,Rochester,NY,14614,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,43.159975,-77.616663,04/08/2020,123086,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,Broadway Commons - Target,358 N Broadway Commons,,Hicksville,NY,11801,,888-264-2208,E,,Public,6am-12pm daily,,,2,,,Volta,https://voltacharging.com/,GPS,40.771780,-73.532246,03/03/2020,152207,2021-03-23 03:03:24,P,,,01/20/2020,J1772
ELEC,NATIONAL GRID CHILIS CLIFTON,5 Morthside Drive,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.863462,-73.771907,04/06/2021,162260,2021-04-06 00:24:53,,,,,J1772
ELEC,PPC STATION 2,Point Place Casino 450 St Route 31,,Bridgeport,NY,13030,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.153646,-75.965958,04/06/2021,162272,2021-04-06 00:24:53,,,,,J1772
ELEC,TOWN GLENVILLE IM PARK EV2,Indian Meadows Park 1 Jason Morris Way,,Glenville,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.887606,-73.936799,04/06/2021,175629,2021-04-06 00:24:53,,,,,J1772
ELEC,EVPASS          CCT N-1,9090 Carousel Center Drive,,Syracuse,NY,13290,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.068020,-76.174423,04/06/2021,162506,2021-04-06 00:24:53,,,,,J1772
ELEC,Atlantic Center - Tesla Supercharger,625 Atlantic Avenue B12,,Brooklyn,NY,11217,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,12,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.683700,-73.974300,08/10/2020,149300,2021-03-11 23:22:17,P,,,09/30/2019,TESLA
